"No","User Name","Review Count","Review Time","Rating","Review Text"
"84.","putri catalya","7","2025-12-05","5","Kamarnya luas, pelayanan optimal. Walaupun rame. Tolong pertahankan. Yg paling penting, kamar bersih aja mah klo saya. Klo tiap ganti tamu, kuduna diganti ya linennya. Linen bekas tamu laen jgn dipake lagi ke tamu lain. Tp kmrn saya liat aman kok linennya heheh"
"85.","its radeneri","2","2025-12-05","5","Pelayanan sangat ramah Dari segi fasilitas bagus dan arahan sangat jelas Hotel ini memiliki banyak fasilitas dan memuat makanan yang terbaik untuk kak karina dan kak nurma pelayanan ramah, baik, humble dan memberi arahan yang sangat baik dan jelas"
"86.","Annisa Wisda Amalia","3","2025-12-05","5","Mengesankan menginap di holiday inn Pasteur. Kamar bagus, bersih, luas. Makanan enak2 dan variatif Ada kids corner utk anak² supaya bisa tenang di resto Sempet keliling utk cek ke ballroom, ruang meeting juga oke banget Cocok utk bisnis maupun staycation. Hanya utk Playground berbayar pakai koin. Belum keliling lagi utk melihat apakah ada Playground lainnya. Aku dibantu oleh ka Natasya selama di resto ini. Makasih utk hot n ice chocolate nya ka"
"87.","hilda astari","2","2025-11-05","5","Pelayanannya sangat baik, apalagi waiter mba Lia di restauran, sangat ramah sekali. Kamarnya sangat nyaman, anak-anak betah menginap disini. Breakfastnya pun enak-enak."
"88.","imas masitoh","2","2025-12-05","5","Pengalaman yang luar biasa, kamarnya nyaman, pelayanan nya bagus, makanannya enak. Untuk pengisian ini saya diarahkan oleh pegawai holiday inn bandung yang sangat ramah dan komunikatif bernama Bunga."
"89.","Azahra Dewikirana","2","2025-12-05","5","Tempat bersih, pelayanan Bagus ramah terutama Mas akbar rajin baik ramah Next bisa k sini lagi buat nginap semua makanan enak"
"90.","gabriella adytha","1","2025-12-29","5","pelayanannya okee banget, makanannya enak, kamar luas dan nyaman, mas miptah juga ramah"
"91.","Nadhira Azzahra","4","2025-12-05","5","Dilayani oleh teh Bunga dr awal masuk sampai akhir selesai makan, pelayanan nya baik banget, ramah dan gercep bgt tiap liat piring kotor langsung diberesin. Makanan variatif dan enak semuaaa"
"92.","wafa fauziyya","1","2025-12-22","5","Lokasinya yang dekat sama pintu tol Pasteur... Sangat representatif... Tempat bermain anak2 plus kolam renang ya sangat menyenangkan... Dikelilingi petugas2 yang ramah dan sigap... Keren banget pokoknya..."
"93.","Eny Trisna","2","2025-12-22","5","Kamarnya cozy banget, sambutan staff ramah bikin nyaman.. Sarapannya enak dan lengkap, anak² suka.."
"94.","arif thalib","2","2025-12-29","5","Pelayanan: Nabila, ramah dan membantu customer dalam melayanin makanan Makanan: beragam dan banyak pilihan, rasanya pun enak2"
"95.","Fitri Khairunnisa","2","2025-12-05","5","Pelayanannya memuaskan dan ramah-ramah, fasilitas juga oke. Makanan untuk sarapannya bervariasi, ada shusi sampai indomie 😁. Enak-enak juga. Pak Agus yang di resto pelayanannya oke."
"96.","Aditya Febriyanto","13","2025-12-05","5","Resto : varian makanan cukup beragam dengan waiter dan waitress yg helpful, thx to waitress kak bunga udh assist Kamar : standard Meeting room : untuk meeting room sdh ada include videotron"
"97.","Dyah Qonitasari","3","2025-12-05","5","Pengalaman pertama menginap disini..suasana tenang dengan lokasi yang tidak terlalu jauh dari pusat kota Bandung Menu sarapan yang bermacam macam dengan pilihan beragam,ada kids corner juga.. Sarapan pagi ini dilayani oleh Kakak Hersa yang baik"
"98.","Khoirunisa","3","2025-12-22","5","Menunya enak enak ya, pelayanannya juga bagus, ramah, humble. Oke sih utk balik nginep disini lagi klo ke Bandung 💜✨"
"99.","Sagita Nur Aulia Rahmarani","1","2025-12-05","5","Tempatnya strategis, pelayanan di resto besttt ramah² dan full service, dikasih greeting card.. Puas sekali menginap disini.. Pelayanan kak Hersa baik dan ramah, menjelaskan dengan baik."
"100.","Wahyu Purwanto","1","2025-12-15","5","Pelayanan hotel sangat Excellent , untuk staf Resto F n B service Haikal pertahankan layanan prima nya , sukses selalu ya"
"101.","Fika Yuliani","1","2025-12-08","5","Hotelnya nyaman, staffnya ramah, pelayanan TOP banget. Tersedia banyak menu untuk sarapan. Terimakasih ka Natasya untuk pelayanan di restonya sangat membantu"
"102.","Aiai Teo","16","2025-10-05","4","Pelayanan ramah. Kamar bersih hanya baru renovasi furniture nya ada yg krg nyaman, seperti ranjang kerendahan serta bedside table nya jg kerendahan posisinya. Buffet untuk harga 208.000/nett ok sesuai dgn budget nya, namun menurut saya kualitas makanan dan skill untuk masaknya Mase tersedia byk ruang buat pengembangan dan perbaikan."
"103.","Dedi Natalia","1","2025-12-29","5","Makanan enak, kamar bersih, recommended sekali untuk liburan... Kk Bunga ramah sekali dan supel..terima kasih.."
"104.","Viola Izzah","6","2025-12-05","5","kereen banget pelayanan hotelnya, ramah ramah seperti kak Natasya dan selaluu disambut hangat setiap kali bertemu petugasnya, fasilitas kamar sangat memadai, besstttt pokoknyaaa, ga rugi jauh dari Blitar kesini ❤️❤️"
"105.","Deni Iriani","3","2025-11-05","5","Pelayanan sangat baik, ramah. @lia @meilani . sarapan sangat lengkap termasuk minuman nya sampai kopi nya. Kamar bersih dan luas cukup untuk keluarga. Rekomen buat waktu liburan ke Bandung Ada kolam renang untuk anak dan dewasa"
"106.","Aurelie Gracierre","1","2025-12-22","5","Pengalaman menginap di hotel ini sangat menyenangkan. Kamar bersih, nyaman, dan rapi. Pelayanan staf ramah serta lokasi strategis. Dibantu mbak Aiko"
"107.","Kana","2","2025-12-29","5","Kamarnya nyaman dan bersih, sarapannya variatif. Pelayanan Mbak Hersa sangat baik 👍"
"108.","Ardha Mahardhika","15","2025-09-05","5","Kualitas kamar dan layanan hotel yang selalu memuaskan dari Holiday Inn dimanapun. Lokasi agak jauh dari pusat kota namun mudah dijangkau kendaraan pribadi maupun kendaraan umum. Sering macet ketika jam sore tepat di depan hotel ke arah DBotanica. Tim housekeeping bekerja cepat dan rapi membersihkan kamar setiap hari, terutama Ferlita dan Cecep yang selalu memastikan suhu kamar saya tetap dingin dan nyaman ketika pertama kali masuk kamar setelah beraktifitas di luar ruangan. Untuk menu makanan di resto selalu lengkap dan segar, variatif banyak pilihan menu yang menarik untuk dicoba selama menginap. Nilai tambah untuk Lia yang selalu menawarkan kopi untuk pendamping sarapan di pagi hari."
"109.","ciambar kec","1","2025-12-05","5","Fasilitasi sangat baik, nyaman untuk stay keperluan bisnis, bimtek dan lainnya. Menu makanan variasi banyak pilihan. Pelayanan ramah dan cakap. Next kita nginap di holiday inn lagi."
"110.","Qurrota Aini Habibati","4","2025-12-29","5","Menginap disini selama 3 hari menyenangkan, kamar luas, makanan enak dan terbantu oleh mas haekal dari pelayanan breakfast🙏🏻😊"
"111.","G and game","2","2025-11-05","5","Lokasi strategis. Kamar simple, bersih. Dipinjamkan sajadah dan sarung untuk solat. Breakfast cukup bervariasi dan ada makanan tradisional. Staf Hazel ramah dan tangap."
"112.","Gusmalinda Sari","5","2025-12-05","5","Hotelnya sangat nyaman, makanannya enak dan stafnya ramah dan suka menolong terutama Chef Rijal, Pak Sofyan, Pak Agus dan Mba Natasya, serta Rini. InsyaAllah kl ke Bandung nginap di sini lagi."
"113.","firstin anindya","41","2025-11-05","5","Kak ilham dan kak ekaria terimakasih atas keramahan dan senyum manisnya pagi ini .. menjadi mood booster hari ini. Holiday inn sangat recommended buat kamu yang butuh kenyamanan saat urusan bisnis maupun liburan. Kamarnya ademm, luas, nyaman kasur empuk, selimutnya bikin tidur pulas. Dan breakfastnya sangat enak, variatif dan melimpah.. gak ada ceritanya kehabisan lauk.. hihi. Selain itu akuu dapet makanan khas ternate cuma lupa namanya apa.. delicious taste. Thankyou Holiday Inn😍🥰"
"114.","Bunda Manggala","5","2025-12-08","5","Pegawai hotel holiday inn ramah, humble, kebetukan sy order amwricano & wheyprot bartender bs membuat sesuai ekpetasi saya. Kebersihan, kerapiahannya ok banget @hersa @bunga cukup membantu dalam menghidangkan breakfast & penuh keramahannya"
"115.","Efrida Gusti Handayani","3","2025-11-05","5","Buat mba amelia dan mba hersa pelayanannya ok dan ramah banget. Gercep juga pas dimintai tolong. Makanannya banyak macemnya dan variatif. Nambah pax sarapan cuma 98.000/pax dan worth banget. Rasa makanannya cukup ok Harga kamar juga ok dapat pas promo 10.10 via agoda Variasi minumannya juga ok banget dr perkopian..jus..pertehan...coklat.."
"116.","Cecep Ismawan","2","2025-11-05","5","Hotel sgt luas, lega, kamar bersih, makanan enak2 & banyak menu nya. Dinner ditambah menu barbeque mantabb. pelayanan ramah & paripurna (cc Miss Medina)"
"117.","Septri Yuliana","3","2025-12-29","5","Sangat Menyenangkan liburan disini, Insyaallah Next bs kembali lagi , Thanks A lot atas semua keramahan seluruh jajaran di hotel ini, semakin sukses sll"
"118.","Dian Azizah","1","2025-12-31","5","Nginep di Holiday Inn Bandung Pasteur nyaman banget. Kamar bersih, kasur empuk, staf ramah, lokasi strategis dekat tol. Worth it & recommended!"
"119.","Goldiva Keysara","3","2025-12-08","5","Pelayanannya sangat oke, makanannya enak, overall sangaatt okee semuaa, sangaat sukaaaakk...terutama untuk kak Nisa dan kak Bunga terima kasih atas pelayanannyaa :D"
"120.","Fitria","7","2025-12-22","5","Good banget kamarnya, sarapan, suasana keren suka, Untuk mbak Vabia baik pelayan nya"
"121.","Adjie BeyPurrfect","95","2025-12-08","5","Bagus banget kamarnya, hotelnya jg bagus , makanannya oke, cm sayang bau amoniaknya menyengat sekali, masuk lobi sdh menyeruak baunya. Sangat disayangkan. Tp overall oke 👍🏻"
"122.","Yoseph Rhamdani","1","2025-12-29","5","Dinner malem ini sangat oke untuk pelayanan hotel holiday inn bagus sekali saya di bantu mas yogi terimakasih pelayanannya luar biasa"
"123.","kamila hetami","55","2025-12-05","3","Housekeeping malam2 pukul 22.10???? Tetiba masuk ketika tamu sedang akan tidur. Ketika ditanya, kok bisa masuk, alasannya karena mengira tidak ada tamunya. Memangnya tidak ada data sinkron kamar mana saja yang ada tamunya? Sekalipun tidak ada yang menyahut, apa normal Housekeeping jam 22.10 malam???? Mengerikan sekali bisa masuk begitu saja. Untung saya belum tidur dan langsung saya tahan pintunya."
"124.","Rangga Aditio","2","2025-12-22","5","Pelayanannya baik kualitas makanannya the best, staf nya murah senyum, terimakasih atas pelayannya untuk mas Ilham bagian concierge"
"125.","Sri. Wahyunique","2","2025-12-05","5","Makanannya enak2, ada lotek/pecel yg enak banget, kamar nyaman, adem, mba vabia dan mas arifin pelayanannya ramah, asyik dan murah senyum"
"126.","ghufron lathief","6","2025-12-29","5","Menyenangkan 3 hari menginap disini, terbantu mba indah salesnya dan terbantu oleh kak hersa di bagian breakfast thankyou 🙏🏻"
"127.","Mak rani","22","2025-11-05","5","Kamar hotelnya besar, bednya yg ukuran single juga besar, kamar mandi bersih, air kencang, breakfastnya komplit banget dan rasanya enak, karyawannya gercep, mba Amelia juga ramah. Order makanan ke kamar juga cepat dan enak nasi timbelnya komplit, ada ayam, gepuk, tahu, tempe, sayur asem, dan ikan asinnya segar dan di goreng pas golden brown."
"128.","sindifd","1","2025-12-05","5","Hotel recommend banget apalagi makan siangnya enak banyak pilihan menu, pelayanan sangat amat baik terutama oleh mba bunga yang sangat ramah dalam pelayanan saat saya sedang makan siang ✨"
"129.","Gizane Gita Yemima","6","2025-12-29","5","Menginap disini, staf nya ramah, kamar bersih tidak bau, breakfast banyak ragamnya, servive nya sih d best. Recommended !!!"
"130.","deny prasetia","5","2025-12-22","5","Saya ameeting disini acara kantor.. ruangangnya cocok untuk meeting fasilitas lengkap, kemudian akomodasi makanan di restoran juga enak kok.. good job ."
"131.","Ilun Rabbani","2","2025-12-05","5","lokasinya strategis bngt kamarnya super nyaman dan banyak outdoor jdi yg suka menghirup udara bakal suka bngt. trs tdi breakfast ank saya sempet rewel dan riweh bngt tp untungnya ada kak natasya yg bantu saya. terimakasi holiday inn bandung next timee nginep sini lagii kalo mau ke bandung"
"132.","Nur Camelia","2","2025-12-08","5","hotelnya nyaman, bersih, breakfast enak lengkap, pelayanan kak Vabia sangat baik ramah sangat membantu sekali. overall okey banget"
"133.","Claudya martha14","4","2025-12-05","5","Breakfast nya mantap, makanan nya enak2 berbagai varian, service nya sat set, dan kamarnya bersih Terima kasih ka Bunga dan Hersa yg ramah Have a great day"
"134.","LUTFI RIZAL","10","2025-11-05","5","Fasilitasnya oke banget, ditambah pelayanannya bener-bener service excellent.. asli senyum sapa juga ramah-ramah semua bikin betah pengen lama nginep disini... Hatur nuhun Kang Agus, servicenya excellent ramah banget.. ngasih hadiah pula.. thank you.."
"135.","Amamin Kanjeng","3","2025-12-29","5","Untuk makanan menunya lengkap, rasanya juga pas dilidah, pelayanan cukup memuaskan,dan ramah murah senyum"
"136.","Deddy Risnanto","2","2025-12-05","5","Kamar besih dan apik, peralatan mandi lengkap serta dilengkapi dengan sabun dan sampo merek terkenal Lokasi hotel mudah dijangkau keluar pintu tol langsung dapat hotel Pelayanan apik Terimakasih Mbak Bunga dan Mbak Natasha"
"137.","jessica adda","2","2025-10-05","5","Services yang bagus mantap. Terima kasih banyak2 sma Pak Yana, Ms Natasya, Pak Rian, Ms Mia, Ms Fabia. Saya sangat puas menginap di hotel ini. Kamarnya bersih, luas, dan nyaman. Stafnya ramah serta sigap membantu setiap kebutuhan. Lokasinya strategis, dekat dengan pusat kota dan akses transportasi mudah. Sarapan yang disajikan variatif dan rasanya enak bangat.Benar-benar pengalaman menginap yang menyenangkan, pasti akan kembali lagi!”"
"138.","Rully Bhaskara","253","2025-11-05","5","Stay 4 malam di hotel strategis dekat pintu tol Pasteur, layanan prima. Meski saya dapat kamar smoking, namun housekeeping mengkondisikan kamar dgn air purifier utk menghilangkan bau rokok. Menu breakfast, lunch dan dinner bervariasi dan cocok lah di lidah. Plus layanan ramah waitersnya mba Medina dan mba Lia. Thanks for your quotes that wrote on the tissue, nice!!!"
"139.","Dwi Darmawanti","11","2025-11-05","5","Makanannya enakkk , pilihannya banyak, makanan tradisional banyak pilihannya banyak...mantappp... untuk kamar Krn ada masalah di kasur tapi langsung ditanggani dengan ganti kamar..very good pokokny"
"140.","Dendy Muris","2","2025-11-05","5","Lokasi strategis, kamar nyaman namun sedikit kurang kedap. Breakfast enak sekali. Pelayanan ramah. Terima kasih mba Mugni dan mas Akbar"
"141.","Fachry Adhya Kusuma","1","2025-12-15","5","Untuk fasilitas ruang meeting ok dan coffe break nya banyak pilihan. Tapi sayang kadang wifi nya suka no internet."
"142.","Dede Kuraesin Tyane","2","2025-12-05","5","Hotel bagus dan nyaman sekali untuk liburan keluarga, dekat dengan pusat perbelanjaan. Dibantu olah stafg staff yang ramah dan murah senyum seperti mba leysha gro🙏🏻"
"143.","Hafidz Efendi","4","2025-12-05","5","Untuk makan sangat lezat Kolam renang besar bersih Untuk Kamarnya nyaman dan bersih Terima kasih untuk pelayanannya Mba Natasya dan seluruh stafnya sangat ramah"
"144.","Dessy Permatarianti","6","2025-11-05","5","Hotelnya nyaman, pelayanannya juga ramah... untuk breakfast, lunch & dinnernya menu nya bervariasi... sudah berapa kali saya menginap di hotel ini, baik itu acara dri kantor ataupun staycation. Terima kasih teh @ nurma & teh @ ramadhani yg sudah banyak membantu 😊🙏"
"145.","sufyan abdi","4","2025-12-15","5","Lokasi strategis dekat pintu tol mudah diakses, varian makanan byk saat breakfast. dikamar blm ada sisir"
"146.","Kusnadi 123","2","2025-12-05","5","Pelayanan restoran ramah ramah terutama ka vabia dan kondisi tempatnya nyaman. Cocok untuk acara atau hanya sekedar menginap saja, rekomen banget"
"147.","Iman Sinambela","39","2025-11-05","5","Menginap 1 malam di hotel ini, lokasi hotel strategis dekat dengan akses tol. Kamar cukup baik dengan amenities yang lengkap. Menu breakfast lengkap namun ada sedikit kesulitan di mesin namun staff (Hersa) menanggapi /mengatasi dengan baik."
"148.","Ira A","2","2025-12-05","5","Pengalaman yg luarbiasa nyaman bersih pelayanan oke, dan lokasi dekat dengan gerbang tol, untuk pelayanan mba bunga dan mba hersa ramah.. sukses terus untuk holiday inn semoga bisa berkunjung lagi ke hotel ini"
"149.","norrosiyah abdul hamid","2","2025-12-05","5","Lokasi hotel strategik dan staff very friendly. Bilik yg lengkap dgn fridge, iron dan akses ke teres. Makanan sedap dan akan repeat lagi di masa akan datang"
"150.","Keisya 1234","2","2025-12-29","5","sarapan good dan saya sangat senang di layani oleh kak hersa dia sangat ramah, baik, cantik🥰"
