User Name,Review Count,Rating,Review Text
Daffa Alkhalili Laksono,1,5,mantap nyaman dan bersih kamarnya pelayanan baik dan ramah ezii
rilla kurniati,2,5,terima kasih pelayananya mbak andin hotelnya kasi pelayanan terbaik makananannya enak
Muhryzal Bin Slamet,23,5,karena hotelnya dekat dengan akses kcic halim dan ke lapangan golf baik di daerah halim maupun bogor hotel ini oke pelayanan staf2nya ramah dan baik untuk menu breakfast juga variatif dan rasanya enak untuk rate harganya sanga affordable untuk hotel bintang 3 mantap pokoknya irwan
Christian Jimmy,2,5,makan siangnya enak pelayanan juga baik dan dibantu dengan mbak andin ke depannya akan bawa keluarga kesini
Feraldi Hendrawan,12,5,lokasi strategis pinggir tol jalan raya dekat kamar bersih fasilitas lengkap rekomen sekali mungkin hanya satu di tempat kamar saya menginap kulkas nya tidak dingin terutama pelayanan mas irwan sangat ramah
Bagir M.,3,5,easy checkin room super cozy mba andin sangat membantu proses checkout dan parking service thank you harper team
ardi lugroho,1,5,kamar nya nyaman dan makanan sarapan bervarian pelayanan baik ezii
Oji 234,3,5,cukup memuaskan menginap di harper semua karyawan ramah dan makanan enak enak mas ezii best
Toni Axs,2,5,pelayanan nya sangat baik trima kasih mas ezii sudah membanru slama saya nginap di hotel ini smoga tamunya bertambaho
CV. Dhanarfa Mandiri,7,5,kamarnya nyaman dan cukup luas lokasi dekat stasiun ezii
Rizal Yus,1,5,pengalaman baik dan memuaskan hotel nyaman untuk staff nya ramah dan cekatan mas ezi
Putra Jody Susetyo,4,5,tempat meeting nyaman makanan enak dan staf harper luar biasa ramah terutama mbak andin suksess harper
Rika Setiawativ,3,5,untuk pelayanan di restaurant dengan mba diva ramah banget dan menu makanan beragam dengan rasa yang enak konsistensi terhadap pelayanan di restorant untuk pelayanan receptionist jg sudah oke namun untuk fasilitas dan kebersihan kamar agar ditingkat kan
Ufairo Satria Akbar,3,5,pelayanan baik baru sampai waktu cek masuk disambut hangat dan dibantu mas ezi untuk bawa barang saya
Dino Pornomo,1,5,rasa makanan sangat enak dan terasa apalagi pelayanan mbak nurul sangat membantu terimakasih banyak top mbak nurul
Risya Salma,2,5,pelayananya ramah helppfull terimakasih kak selvi dan kak sherly terbaik pokoknya dari kamar 613
Syaiful Anwar,81,5,tempat terbaik untuk menginap di perjalanan bisnis kru hotel ramah dan tanggap terhadap komplain user
handi Herawan5,1,5,mantap kamar nyaman dan luas pelayanan baik da ramah karyawannya ezi
aw risma,1,5,senang bisa berkunjung kesini makanan dan minumannya enak pelayanannya ramah terimakasih mba faiza
Eko Melejit,1,5,mantap semuanya nyaman dan bersih petugas receptions very helpfull mbak serli
Jeri Krisman putra,5,5,sherly untuk kamar selama menginap di sini sangat memauaskan pelayanan oke fast respon
Khairbelldid_,1,5,fasilitasnya bagus breakfastnya juga enak pelayanannya juga sopan baik ramah pokoknya bagus semua
Rahma Dani,2,5,hotelnya bagus pemandangan indah makanannya enak kamar juga fasilitas lengkap bersih wangi
Ujang Agi,1,5,Alhamdulillah memuaskan menginap 4 hari. Ini yang terbaik
Adi Gunawan,1,5,kamar nyaman dan bersih pelayanan baik staff staf receptionist nya mas ezii
hary soedjatmiko,132,5,kamarnya nyaman dan bersih pelayanan baik ezii
Djoko Suprapto,1,5,menyenangkan selama menginap diharper pelayanan sangat ramah mas ezii helpfull makanan enak enak dan banyak macamnya
Dara azaria septa bastiar,2,5,kerenn si pegawainya ramah poll apalagi mba andin sangat murah senyum sekali terimakasihh sudah dilayani dengan baik mb andinn
Jeremias Yukiran,1,5,sangat memuaskan fasilitas dan layanan hotelnya bersih dan sangat strategis ms sherly
peggy,3,5,kamar nyaman dan makanan nya enak pelayanan sangat ramah mas ezii
Aku novita,1,5,rekomen banget untuk kamarnya dan terutama pelayanannya yang ramah banget sampe akrab sama karyawan disana kak andini
Rina Marlia,1,5,makanannya enak semua kamar nyaman dan bersih karyawan ramah ramah mas ezi
Eko Setiyawan,2,5,pengalaman menyenangkan menginap di harper dilayani kak andin pada proses check masuk dan check keluar sangat ramah
argasuari murti,9,5,such a pleasant stay kamarnya wangi bersih modt important part showernya enak
Veronica Fransisca,3,5,pelayanan bagus stafnya ramah dan sangat membantu terima kasih kak ezii semoga hotel harper makin rame dan byk pengunjung
Arif Maulana,3,1,pelayanan buruk orang udah pesen di aplikasi sampe gajadi cek masuk disini gasemua mobil bisa masuk basement mu itu setidaknya bantuin cari parkir bukan nya lempar sana lempar sini mana di tanya solusinya apa malah gatau resepsionis nya juga sama saja gangasih solusi ke customer
Dinda Ambar Wati,4,5,hotel recomend kamar nya sangat nyaman dan bersih pelayanan baik dibantuk pak ezii
A. B. Aji,6,5,kamar nyaman dan bagus makanan mantap resepsionis ramah terutama kak andin terimakasih harper
Rayful Mudassir,8,5,pengalaman menarik makanan enak santai bersama keluarga dekat stasiun lrt makasi mas ezii
Ega Ap,3,5,pengalaman saya menial di hotel dengan satu malam untuk kamar nya bersih rapi petugas ke bersihkan nya cukup ramah kevin
Puspasari Fatimah,6,5,selama menginap disini pelayanan sangat baik bersih tidak ada kendala apa apa dibantu pak reynaldi dan pak ezii
William Sinaga,2,5,ezii pelayanan sangat baik dan makanannya sangat lengkap dan memuaskan rekomendasi sekali
Lestari,1,5,kamar nyaman dan makanan lezat memuaskan pelayanan baik ezii
Dion Wijaya,1,5,kamar nya nyaman dan bersih pelayanan baik terutama kak andin
Asti,3,5,sangat terbantu dengan service dari mas irwan ramah dan membantu pertanyaan saya makanan slrestoran nya pun enak sekali good job harper
Abdul Haris,1,5,semua oke pelayanan dan kamar nya juga bagus sangat puas saya menginap di hotel ini
Elis Agustina,6,5,kamar bersih pelayanan baik makanan banyak variasi
Dadang Prastiya,2,5,pelayanan ramah kamar bersih mantap cekout dibantu oleh ezii reception
Dhea Mawar,5,5,sangat helpfull terima kasih juga buat mba sherly dan sangat nyaman dengan sarapan yang nervariatif
Imah Aja,1,5,hotelnya bagus dan tempat nya nyaman sekali rasanya pengen berkunjung lagi kesono
Tissa Maharani,20,4,menginap disini karena ada training 2 hari dapet kamar queen bed penerangannya kurang hanya ada lampu2 redup di kamar kamar bersih wangi kamar mandi lengkap fasilitasnya cuma sabun sampo yang ditempel di dinding shower tidak bisa keluar padahal masih ada isinya walau sedikit banget air minum di hallway tidak ada air dingin air suhu biasa saja makan siang 2x malem dan sarapan disini enak semua variasi sarapan banyak cuma ketika makan siang di hari terakhir antriannya panjang sekali dan sempat beberapa menu habis dan lambat refill nya karena lambat refill muka manajer serius dan kurang enak dilihat karena tidak ada senyum beberapa lalat ada di restonya dan terbang kesana kemari kursi di beberapa spot berbeda dari kursi yang diruang tengah resto pelayannya murah senyum dan ramah
Paulina Sahetapy Engel,42,5,service nya baik kamar nya nyaman breakfast nya enak dan menu nya variatif thanks harper dan kak sherly
Lina Della,2,5,ezii hotel recomend fasilitas dan makanan overal okee dan enak enak cocok liburan bareng suami
Bondan Triann,71,2,maaf saya rubah ulasan saya mmg keteledoran saya namun pihak hotel saat cek kamar saat checkout tidak memberitahukan saat ad brg tertinggal dalam kamar sehingga saya hrs kehilangan sepasang sepatu st yang tertinggal hrsnya saat saya mau checkout dan kamar diperiksa pihak hotel mengkonfirmasi bhw ad brg yang tertinggal bukan tidak melaporkan
yusuf ahmadzain,1,5,ezii kamar dan fasilitas lainnya memuaskan layanan dari pegawai ramah dan memuaskan
Muhammad Billal1122,1,5,good tempat nya fasilitas lengkap andin reception terimakasih atas pelayanan nya
Bima Abimanyu,4,5,hotel yang cukup nyaman untuk berlibur bareng keluarga ezi
Surya Putra,2,5,kamar yang nyaman fasilitas lengkap pelayanan ramah ramah dekat dengan stasiun lrt pelayanan kak andin sgt bagus
Yohannes Somawiharja,12,5,"kamarnya bersih, enak dan sarapannya top notch, enak banget, terima kasih atas keramahtamahannya yang luar biasa dari mas irwan"
mawar safhira,1,5,makanannya enak banget respon problem di kamarnya cepat kamarnya nyamn bersih
Santos Priyono,1,5,pengalaman baik luar biasa karyawan juga ramah kamar sesuai bagus dan bersih ezii
Anti Bacok,1,5,pengalaman yang sangat bagus untuk menginap di hotel pilihan makanan nya enak pelayan mba andin juga sangat baik
Muhammad Reza Mauliddin,5,5,wou bingung mau tulis apa pertama saya mau ngucapin terima kasih buat mba sely pelayanan anda bagus sekali ramah murah senyum info yang disampaikan terkait hotel bagus next makanan nya enak banget staf direstaurant nya ramah semua pilihan menunya juga banyak untuk kamar oke banget luas bersih cuma wifi nya agak kurang cepat house kippingnya juga ramah ramah hampir semua staf di h helper cawang murah senyum saya puas sekali istri dan anak saya happy jadi mau balik lagi kesini
Athar Aufar,2,5,layanan kamar oke hanya lokasi agak kedalam susah cari makan diluarnta
oke oktavianty,4,5,overall semuanya oke untuk kamar dan makanannya pelayanan ramah ezii
Aldiar Lailifah Kurniavip,4,5,makan siang disini selalu rasanya enak bervariasi dan tempatnya nyaman sherly
Angga Setyawan,12,5,pelayanan yang baik ruangan nyaman makanannya enak terimakasih sherly
Ians77 Saragih,1,5,kamar bagu bersih makanan cukup bsik service bagus lokasi agak jauh dari jln raya andien
Sri Meidianti,1,5,untuk pelayanan hotelnya baik menu breakfast nya juga oke pegawainya ramah² fasilitas dan layanan kamar oke saran ya untuk pc yang ada di loby dibawah replika ikan² kalau diganti dengan meja yang estetika dan diberi bunga bisa buat view photo² terima kasih mba balqis
Tri Evelina,390,5,hotel harper lokasinya cukup strategis di dwkat bandara halim perdanakusuma dekat dengan stasiun woosh hotelnya cukup nyaman nurul
novanovitasari _,4,5,hotel nyaman aman makanan nya enak good pelayanan terimaksih ezii
Zelita Nur khotimah,2,5,so far semuanya perfect but ada beberapa kendala di kamar seperti remote tv tidak berfungsi beberapa kali sama tempat sabun agak mampet tapii semuanya bagus terimakasih juga kepada mas irwan service nya baik
Heny Kurniati,2,5,makanan ena ruangan nya dingin untuk meeting cocok pelayanannya baik ramah kak ezii
Ramson Sitepu,2,5,top berkunjung disni pelayanan karyawan ramah ramah kamar nya nyuaman pak ezii
CobraShiki,74,5,nice place to stay and great momment to stay here terimakasih kak andin untuk pelayanan yang luar biasa
amilia nur astuti,7,5,lokasi strategis dekat dengan transportasi umum menu makanan variatif dan layanan yang diberikan oleh timnya terutama pak irwan sangat baik
riswandi wandi,1,5,hotel nya bersih cocok untuk liburan bareng keluarga staf ramah dan helpfull dibantu oleh mas ezii
priyo sugondo,13,5,kamar bersih dan oke receptionya ramah kakak andin sangat membatu
Siti Solikah,1,5,nyaman banget nginep di sini makanan enak2 kamar bersih staf ramah2 apa lg mba andin nexs bakal balik lg kesini
Agung Prasetyo,8,5,nyaman dan aman sebelum check keluar dibantu oleh mas ezii
anggisofya,1,5,over all semua bagus si disini apalagi pelayanan nya suka banget sama ka andini salah satu staff nya best service banget deh
Rayyan Alfatih Wahyudi,1,5,bagus hotelnya apalagi tipe yang suite bikin betah keluarga bawa bocil juga happy karna tv nya 2
Cipta Muhamad Firmansyah,5,5,kamar nyaman sarapan enak lokasi dekat lrt dan cuman beberapa menit ke stasiun whoosh terima kasih mas irwan
Maulidya Fajri,3,5,kami suka sama makanan sarapan nya enak dan banyk pilihan serta service yang ramah terutama mas irwan terimakasih
Oudy Immanuel,12,5,kamar bersih pelayanan baik staff ramah mas ezi sangat membantu
Agus Setiawan,1,5,enak makanan nya kamar juga oke kak andin sangat ramah terimakasih
niko lasut,2,5,lumayan luas untuk kamarnya dan bersih kamar mandi petugas receptions nya ramah ramah ezi
Henda henda,1,5,semua nya aman tidak ada kendala mba andin bagian resepsionis juga bagus pelayanan nya sukses selalu harperr
MUSTANG OGIE,212,5,kamarnya bagus luas dan bersih karyawan ramah dan sopan akses kemana2 juga gampang and special for mas ezii thanks dah dipanggilin mobil jemputan
Wildan Ramdhani,1,5,kamar nyaman dan bersih pelayanan ramah memuaskan thanks mr ezii
NCHENT,7,5,kamar nyaman dan bersih pelayanan baik dibantu mas ezii cekoutnya
el chandra,1,5,overall semuanya oke untuk makanan dan kamarnya pelayanan baik karyawannya ezii
Acep Herman,1,5,mantap makanan dan pelayanan nya ramah khususnya mas ezii sangat berkesan
Abyan Zafran,7,5,meeting roomnya bagus sekali cocok untuk rapt2 dan event terima kasih mba sherly
Ahmad Fauzi,6,5,untuk fasilitas nya bagus nyaman dan keren hotelnya nyaman dan bersih pokoknya the best untuk hotelnya di bantu oleh mas aduan the best guest service
Doni Damara,2,5,hotelnya nyaman makanannya enak dan lengkap kamar juga fasilitas lengkap bersih dan wangi
Sani 7,1,4,"Ibu-ibu sebaiknya berusaha untuk tetap di sini. Saya menginap beberapa hari, sarapannya enak, makan siangnya juga enak, pelayanannya ramah dan cepat, tidak menyesal, cocok untuk liburan singkat sambil memanjakan diri dengan Neng Balqis."
a prasidhawardhani,28,4,sempat kesulitan nyasar saat mencari lokasi hotel karena kurang familiar dengan daerah yang ada di cawang akses jalan masuk menuju lokasi hotel ternyata melalui kompleks warga lobi hotel cukup kecil jadi kalau ada rombongan yang hadir berbarengan rasanya padat layanan fo sangat ramah dan proses checkin serba sat set apresiasi sih meski di long weekend dan banyak keluarga dengan anak anak rasanya tim fo bisa menghandle dengan baik refreshment di fo rasanya so so tehnya terlalu manis mini cake red velvet cenderung standar di selasar kamar aroma karpet masih tercium kuat tapi senang melihat banyak opsi dispenser air mineral untuk isi ulang komitmen sustainbikity perlu diacungi jempol saat baru masuk kamar aroma pewangi rasa mall terlalu kuat sih jadi perlu membuka pintu nyalain ac biar aroma kamar lebih netral untuk opsi staycation keluarga dengan harga terjangkau boleh banget hotel ini dipertimbangkan laff the crew the food
Fajar Chris,17,5,kamar luas internet lancar nyaman pokoknya buat kerja andin
Djanu Darmawan,1,5,harper selalu memuaskan pelayanan nya juga ramah dan hangat kak andin membantu proses check masuk dan check keluar
Atika Mazhita,19,5,kak irwan dan kak risko definitely giving us the best keluar the best kita order nya superior tapi dapat free upgrade ke deluxe and it was the best 2 night stay we had masuk jakarta kamarnya comfortable banget gede banget bersih banget kasur nya juga apa lagi the best capek semua ilang karena kasurnya senyaman itu water heater dan bathroom semuanya bring us to a perfection harus banget cari kak irwan atau kak risko sih akan balık lagi definetly langganan
Ayu Ferisha,1,5,sangat menyenangkan dan staf nya ramah apalagi staf yang bernama andin makanannya enak
Rizal Hoffmen,2,5,hotel terbaik di cawang selama saya menginap kebersihan kamar dan area bathroom terjaga baik kamar luas dan strategis
Amelia Tria Indrawati,4,5,kamar nyaman fasilitas oke pelayanan oke makanan enak cm 2 saja kmo bisa dibagian bawah closet ada lubang pembungan air agar air tidak mengenang irwan
Erwin Prabawa,4,5,staff di front officenya welcome banget dibantu kak selvi cara naik lrt proses check masuk cepat dibantu pak rofik juga untuk dapat kamar yang terbaik
Ahmad Munawar,2,5,nyaman dan memuaskan untuk kamarnya pelayanan baik ezii
Wahyu Nurul,3,5,sherly resepsion terimakasih atas pelayanan nya hotel nyaman bersih dan wangi untuk transportasi mudah
Khaerul Khattam,4,5,kamar nya nyaman tidak ada kendala makanan nya juga bervariatif andin resepsionis
Tomi SiAhaan,3,5,aman banget apalagi untuk yang mau staycation bareng keluarga top banget ezii
Made P,1,5,overall bagus excellent services makanan juga sesuai selera andin sherly
Yan Permana,1,5,kamar bersih dan makanan enak pelayanan ramah baik ezii
Rahma Dewi,1,5,bagus dan nyaman kamar nya kak andin bagian resepsionis sangat friendly
